,id,alg,cell_type_maze_tu,cell_type_maze_s,cell_type_maze_T,cell_type_maze_c,sol_type_maze_tu,sol_type_maze_s,sol_type_maze_d,sol_type_maze_len
571,c73590af-3ff1-40f7-a932-593627422778,problog,6,7,9,0,3,3,3,9
572,c47ac3f8-8876-4b12-a068-1a7abeb0c1f0,problog,4,4,14,1,3,1,5,9
573,48b226df-daf8-437a-b0a7-a2cd4ac5cc09,problog,6,5,9,0,3,0,6,9
574,cf496d39-7f46-4283-9331-051c2cc31807,problog,8,5,7,2,1,1,6,9
575,dc2c9987-87a5-4d03-a115-3a9de354b742,problog,9,2,8,0,2,0,6,9
576,973b7082-5ee1-491c-8855-55a2169bbcc4,problog,5,6,7,2,1,3,3,9
577,3fe29583-7cab-4743-b3b1-ba1cc70a5797,problog,6,5,8,2,2,0,6,9
578,98b33a51-8ba0-4cda-9011-7418d29066d4,problog,7,4,9,2,3,1,5,9
579,41db0713-7c5e-4ece-b2c1-c8df69e691d8,problog,5,4,8,2,2,0,6,9
580,8bdffe0e-6f62-409b-81d9-d8b841acb827,problog,5,3,11,1,0,0,7,9
581,f56835ce-99da-4a31-9871-bbbce810c45e,problog,9,1,8,5,2,0,6,9
582,5be6a244-2e0a-42ca-9ec2-5a032f78e197,problog,6,2,9,3,2,0,6,9
583,06ac1d26-37f3-4320-be82-d6fbba363c73,problog,7,4,8,0,1,2,5,9
584,72ba51f8-b842-40a7-a13f-30bd8d862877,problog,5,5,9,1,1,0,7,9
585,6b2f03f3-4079-4552-8b2c-d12cc28ebba2,problog,3,4,9,2,1,1,5,9
586,fabc60a2-0d43-4838-8ab8-3d90346e0774,problog,9,1,9,1,3,0,5,9
587,a55b6f1d-ed0a-4458-a4b8-3f643a7765ae,problog,8,6,6,3,3,4,3,11
588,f8f4b071-8fa0-448a-8841-5668229583c0,problog,7,8,5,2,4,1,4,9
589,7c405182-87bd-4dde-ab09-7c3e5fcb48ef,problog,5,6,8,0,3,0,5,9
590,580aba09-c78d-4c50-a91b-ee4927df4497,problog,5,4,11,2,2,1,5,9
591,35175cca-0d26-43df-abf1-d8cbd9c1350a,problog,4,5,9,2,1,0,7,9
592,8e569113-6bf2-4af7-89be-d9683c303416,problog,4,4,8,3,1,2,5,9
593,821f8dc1-d524-4c73-bbe9-7c26a35f7f84,problog,11,4,6,0,6,1,3,11
594,e4f7c34f-cb7f-4692-9076-69a44732d5eb,problog,5,6,9,2,2,0,6,9
595,0e511ce7-f83f-4a4a-9ee6-d9eeaad9fef1,problog,8,2,9,1,2,2,6,11
596,e2e195c1-0942-4468-9a50-dbfd95228cf3,problog,7,6,9,0,2,0,7,11
597,1ae33e36-d8b0-41fc-818d-48ca4229a5cd,problog,7,3,7,1,3,0,4,9
598,7b9d5446-8ad6-452f-8b91-2ee1bb555548,problog,3,4,14,0,2,0,6,9
599,ef299239-fcf1-4f28-86ed-f99b2ef2b77b,problog,8,4,4,3,2,0,5,9
600,16027558-79f8-4930-8654-909274cca663,problog,5,3,7,5,1,1,5,9
601,6842014b-d56e-447d-a2b7-a95d90e7c699,problog,6,7,8,0,2,2,4,9
602,40a1833f-ed96-43ba-a57a-eca6a5b993fa,problog,6,8,5,1,3,2,4,9
603,972215b0-8caa-46a4-980e-7f3da2416638,problog,8,4,6,3,4,0,6,11
604,f2c076ea-e432-40ef-882e-c9bb728d5751,problog,8,3,6,2,2,0,5,9
605,74ec7257-5818-420b-a904-f56fa6ea7568,problog,9,3,9,1,3,1,4,9
606,a4c5fdbe-8614-4a1b-ae41-a24e4cb89f38,problog,4,8,7,1,1,3,4,9
607,e0d8fa00-cc19-48b0-b2f5-74d52d2e09d5,problog,6,4,6,3,1,0,7,9
608,4c7699b6-8813-4f28-bcb3-b3ba03ec2dd9,problog,8,9,5,2,3,1,4,9
609,2669a48c-0306-4eea-8cd3-59ff9b12b14c,problog,5,5,8,1,1,1,5,9
610,a1fdf27a-6aae-4900-a94c-717cd1346c16,problog,6,3,9,4,3,1,5,9
611,bdd9082c-3785-490a-9672-057256a49f2b,problog,6,7,7,0,3,4,3,11
612,13557cce-7c3e-4623-9ba3-84bbdbf9ee03,problog,9,3,10,1,3,0,6,9
613,883438c8-4257-40af-9ee2-82db68bf7155,problog,3,3,9,1,0,2,7,11
614,1a1a734a-0396-4c65-8e24-beb636decd9c,problog,11,1,8,1,3,0,5,9
615,3363c62c-025b-4bcb-90d3-8c80a0390665,problog,5,6,7,0,1,2,4,9
616,7c8387de-3e56-4342-9cf9-a6c31f83017e,problog,6,2,11,1,2,1,7,11
617,c1e3015b-133e-4a31-a16a-e10adf3e8c54,problog,4,3,10,2,2,0,6,9
618,8e0a47a6-318f-4e75-9854-3f8da9f3459b,problog,7,4,10,2,2,1,5,9
619,56a1bfc0-50a9-42dd-900c-ea8934ab4b2c,problog,6,5,9,2,3,0,6,9
620,b151a847-35d6-47df-a122-46f947f95b95,problog,2,2,13,1,1,0,7,9
621,1102f62c-cd78-4828-916f-94a04cd3d195,problog,5,6,7,2,1,2,5,9
622,72d1fa0a-c7c9-45f8-beb4-d82f2b645ff9,problog,6,6,4,3,3,0,5,9
623,8cb51937-26b1-4095-a3d7-7e8aafd6b29a,problog,7,8,6,0,2,1,5,9
624,651f8d9e-c4f7-47fe-810f-e37b4f629036,problog,8,5,6,0,2,1,5,9
625,e7fc5dc6-ffcd-4fc7-b1a4-2bf3d1df875a,problog,10,2,9,1,2,1,5,9
626,c7480f54-e330-4596-8746-3c079d953d51,problog,4,6,6,1,2,1,4,9
627,0dd3e552-8d36-40d6-b88f-6ad6e34dbfd9,problog,4,7,10,0,2,1,5,9
628,9aedd2d7-9c76-44d0-88e6-428cb71a5691,problog,8,5,6,2,2,0,6,9
629,eb34cedc-32a5-4e33-b3e7-3240ac6f38a7,problog,7,5,5,3,2,0,6,9
630,3c875e7c-61b8-4c8f-9cda-a77e910832b1,problog,7,4,8,2,4,1,5,11
631,c5ff3251-3e13-4cbf-b89c-e113eab8ba74,problog,5,4,11,0,2,0,6,9
632,ce819964-d275-4a3d-a293-623274e9c164,problog,7,7,6,1,3,0,5,9
633,274a538d-f7ee-47e2-8bd0-9d1dc35be034,problog,7,6,7,2,4,1,4,9
634,60c42b40-7dc9-49d8-8fd3-10834294b454,problog,8,7,6,0,2,2,4,9
635,313f7347-3f8f-43f8-aa06-7d7d6355410b,problog,7,3,10,1,0,0,7,9
636,44c65bcd-a6da-4b32-a332-95ea1e0c9751,problog,5,4,11,0,2,1,5,9
637,aa18c7b1-0dcd-4fe7-b979-f729bfee2921,problog,6,5,8,2,1,0,6,9
638,be7c0973-17a3-4d4e-84ad-337bac9372b9,problog,3,6,10,0,0,2,7,11
639,b6225df9-4af6-470d-a13d-446e0abdf476,problog,7,10,5,0,1,4,3,9
640,2df5080f-53a6-4abb-ae8c-9ffc191639db,problog,9,3,10,3,3,1,5,9
641,f3ae0329-7a52-4707-b183-cee036a19cbb,problog,6,4,9,3,3,0,6,9
642,d61eccfc-bffe-439d-97c4-ff6f815db23f,problog,6,6,5,1,1,2,4,9
643,a26f70c9-db25-4319-b972-a3633199a3a0,problog,8,4,8,1,2,1,5,9
644,14e7dfc6-e475-4d89-958b-862b2210d68a,problog,5,6,9,2,1,3,4,9
645,9a6645bf-1e84-4841-a646-edc315fafcf9,problog,6,3,7,4,2,1,5,9
646,ba436e88-2f8b-45c0-b19d-ce1ecc817236,problog,5,0,9,4,0,0,7,9
647,7d0f6c1b-1aec-4062-8ff8-e36baa70ea27,problog,9,7,6,1,4,0,5,9
648,3d52ff3e-1bc8-4ded-a8a7-af9478410fa6,problog,5,3,11,3,3,0,6,9
649,bf535023-c895-41b3-bb29-1644c5f9a197,problog,4,7,10,0,0,0,7,9
650,583b2aa3-30ad-4daf-8cd7-ffe2d8929723,problog,7,5,7,1,2,2,5,11
651,c5a575ce-b518-4d36-8c56-69b805aa832d,problog,4,3,10,0,1,0,7,9
652,c11fbbb9-f978-42f6-986a-6727fb269489,problog,4,2,10,3,1,0,7,9
653,8353ff43-59d0-4f68-9962-57d70c5f461f,problog,5,11,6,1,2,1,5,9
654,f2e0992d-e49f-49f3-b9a5-48b64e63ef7c,problog,7,6,7,2,1,0,7,9
655,9b8069ae-f3a8-4179-a024-0baf11638b76,problog,7,4,9,0,4,0,4,9
656,375f1b8f-11f1-4705-bcf5-36fa201df031,problog,5,5,10,1,2,0,6,9
657,13716456-c026-4793-bce5-88878ed2aad4,problog,9,7,6,1,3,3,3,9
658,ffd8271f-9144-4270-86e1-9d7d062d9f95,problog,5,4,9,2,1,0,6,9
659,bbad4166-db86-4fb4-ba7d-b53d30178115,problog,6,4,8,1,1,1,6,9
660,635786ec-f2ca-4ce0-9c35-53919da7b9a4,problog,9,3,6,1,3,0,5,9
661,18b8e9db-1a7a-40c5-886f-01e6c1445d00,problog,7,3,8,1,4,0,4,9
662,f590fd77-1b3f-41e2-8d2c-d01c505b7e1d,problog,4,6,8,1,1,1,5,9
663,ae1667f9-fa37-44b2-9413-dc796d0aca6a,problog,7,6,6,0,2,2,4,9
664,4343246a-c18a-478a-afd5-2654adef0596,problog,3,4,12,0,0,0,7,9
665,a6ea9f1c-2ce3-48b9-9533-52eeb7152a2a,problog,9,4,6,2,3,0,5,9
666,2390fb86-683e-41c8-aa7c-799a95d99595,problog,7,3,11,1,3,0,5,9
667,41d8b09b-814b-45da-a0fd-700e5fa439c1,problog,10,4,7,1,6,0,4,11
668,9a5c9d1f-29ef-4587-8854-731420269915,problog,8,2,10,1,4,0,5,11
669,c4c0a57f-e899-4129-9333-0ecb4728e027,problog,6,4,7,3,1,1,6,9
670,74997829-fb3f-4ec4-b15e-7855c67e6e8d,problog,6,2,8,3,2,0,6,9
671,839a66ab-9928-429d-bb64-72482442a208,problog,6,3,6,2,1,0,6,9
672,f06d01a5-d57e-46fe-b3b4-a9f533008b76,problog,7,3,8,1,3,1,5,9
673,557c574c-45ad-4fb6-b8be-162f036f0a8d,problog,6,3,10,2,1,0,7,9
674,9c950aed-47bc-4b54-813f-2bcb263a3a47,problog,8,2,10,1,2,1,5,9
675,4427f106-9a4b-45fe-b77a-7dc64ecfe329,problog,10,3,7,0,4,1,4,9
676,7cc600eb-a1cc-4662-a880-c3bd392f555e,problog,7,3,9,1,3,1,5,9
677,3d3cfad7-170b-406e-a142-d1eb054dba1a,problog,3,5,10,1,2,0,6,9
678,e52ce0a6-0875-4375-9921-f750e060f1f1,problog,5,5,9,3,1,0,7,9
679,87098f7e-4e1f-4c6a-a145-e8e339fe2fe6,problog,7,1,11,3,3,0,6,9
680,9de56e08-4d53-4894-968e-0595d19dbead,problog,8,5,10,0,5,0,5,11
681,364c6565-8709-45d6-a30b-0ad0da86b0f3,problog,6,3,10,2,2,0,6,9
682,6e4607be-0529-4125-bf65-c4c6ee5719b7,problog,5,1,8,3,1,0,6,9
683,37ab7d6e-86fd-4e23-8dcd-76fb464f7eb8,problog,4,6,8,1,1,1,5,9
684,214d9ed5-68b6-4afa-a2ba-e0d2eb5c5242,problog,4,5,9,2,0,0,7,9
685,e10fe30b-2a38-4ce2-990d-4bbfa9ce59cf,problog,7,7,4,1,2,2,3,9
686,ead5a82e-9e7d-4f74-8efe-38b7948b6b6f,problog,7,3,8,1,0,0,7,9
687,a4bbbcde-c64c-4768-8dac-87ac1dc5dc2f,problog,6,7,7,2,3,2,4,9
688,90cbb7f1-98dd-41bf-82d1-e1ed9ddba084,problog,6,5,7,0,3,0,5,9
689,ea6ee500-3eee-49cf-aba1-af452651d3b8,problog,5,4,10,2,0,0,7,9
690,8ac77b30-e841-45b0-b6b4-d1f59978e088,problog,6,3,8,4,1,1,5,9
691,d27ceabf-bff1-4f34-a271-a07ac1c42fcf,problog,3,6,8,0,1,4,2,9
692,75c7cde0-63bc-4f05-94be-5b26c2fc480a,problog,7,6,6,2,2,1,4,9
693,1fd29c92-ee7b-4427-a177-2191a1886f8d,problog,4,3,11,0,1,0,6,9
694,78e210f5-aa21-4278-acf9-49c291892d46,problog,5,5,8,1,2,2,5,11
695,1ec94d2a-e587-4c24-8b78-32cd572a1d94,problog,5,5,10,1,1,2,5,9
696,61e70fd0-fb06-4598-add8-1d1a23935423,problog,8,3,8,2,3,1,4,9
697,d884df9f-8227-4159-a358-06870af6ae5a,problog,9,4,7,2,3,2,4,9
698,ca9fcc9e-58c3-404e-b0ac-b5892e2fa17a,problog,6,5,10,0,3,1,6,11
699,e81a39b0-8c06-4592-81c2-5ac8a3dfe849,problog,3,3,10,3,0,1,6,9
700,f5d7e561-64eb-4ff9-819d-b55b2f602390,problog,8,5,11,0,3,2,5,11
701,333815ad-fe8b-4ba8-895b-72e01768851b,problog,7,5,9,1,2,0,6,9
702,dd5895d4-6627-477e-a59b-d5ec1a04f7cf,problog,4,4,13,1,2,2,4,9
703,b495ba9f-db65-4aa2-a274-011a3a3501d7,problog,5,6,6,2,2,0,6,9
704,482a6ba0-dd47-476e-86b1-93e6f6fc873c,problog,8,1,9,2,2,0,6,9
705,b951523f-9e9d-489a-8e30-4fe285b94b60,problog,4,7,5,2,1,1,5,9
706,984c7313-ca6e-4ecf-abf5-50e17e4e0330,problog,5,5,7,3,1,1,6,9
707,08395679-549b-4188-9f6e-f671a3fa5142,problog,9,2,6,2,3,0,5,9
708,c66e6efb-ff39-498c-bbe2-a30c7eb42b9f,problog,5,5,9,1,1,0,6,9
709,ab3c5bd3-3125-4e25-bacc-0d7f71cc7a52,problog,5,5,9,1,2,1,6,9
710,befaf5fd-74ca-4310-ac0c-7179ddd2990e,problog,8,3,8,4,1,2,5,9
711,d2e18605-eff3-40a5-8865-11b399eb328e,problog,7,2,5,4,2,0,5,9
712,d097bfc8-7f9c-4073-9328-ddb885ec03d1,problog,4,3,11,2,2,1,7,11
713,7d1b18b7-3906-4387-b70c-4e0555c824fb,problog,4,6,8,1,3,3,2,9
714,6a0419d9-86c2-4ae7-9025-ee542daf2b5f,problog,9,4,6,0,2,2,3,9
715,115b78f0-4458-4f96-9970-0169072be7c6,problog,7,5,8,1,1,0,7,9
716,49102649-4819-4c97-b0a4-1b64e285a166,problog,6,4,10,1,2,2,4,9
717,6ae444aa-3162-4cee-852f-3e05e02a3df8,problog,6,4,6,1,1,3,3,9
718,49053417-a9e4-49eb-b777-da112daa8a7e,problog,7,5,7,1,2,0,6,9
719,a652bdfe-f001-4d26-9859-928a38cdcaa0,problog,4,3,12,2,1,0,7,9
720,88a099b4-9138-4dba-91ed-7ee389e6b4a4,problog,3,6,11,0,3,0,5,9
721,bd69f2fb-3532-4f2a-8acc-e448dc0913e2,problog,8,3,9,0,3,0,5,9
722,97999e09-a3e8-4d21-bcd4-36c2942946f0,problog,6,5,9,0,2,2,6,11
723,7dbb8a06-edb1-40b6-82d9-1d310c8c9c46,problog,4,5,10,0,2,1,6,11
724,b26d5d49-1813-42ab-8904-2fe65db6bf97,problog,5,5,10,1,1,1,5,9
725,5eb6d20d-d1f5-4ea0-bf07-4c30a7b71c39,problog,8,3,12,0,2,1,5,9
726,c701f3bf-cdb3-40a6-828c-437eeb1f124c,problog,5,8,7,2,1,1,6,9
727,60f16f1d-229c-48ab-9025-d9d08c488656,problog,7,8,6,2,4,4,4,13
728,17259bc2-de5e-4648-a9ed-36ebfd0bcd3a,problog,6,5,8,0,2,0,6,9
729,04859122-fb44-407b-84c4-fdff0cfc2862,problog,7,1,6,3,1,0,7,9
730,50eb60cf-c63e-405c-b74c-d2026f3640b0,problog,5,2,9,2,1,0,6,9
731,67482d3e-9b15-441c-85be-fe77c82b6664,problog,6,6,6,1,3,1,6,11
732,cf3719e2-4ac7-4d3f-a129-4b529a7f00be,problog,6,2,10,1,1,0,7,9
733,8994d0f5-47b3-4c3d-b4bc-047751ba8ad0,problog,8,6,5,1,2,2,4,9
734,3ec42031-7e6d-42d3-86b6-2e53c3da6a2e,problog,8,6,7,1,3,0,5,9
735,442a3058-5cdf-4326-b0af-3565c9ebeea8,problog,6,6,4,3,1,1,5,9
736,1d9dd2d4-3e85-4c20-b7c2-c4b8837361b4,problog,4,5,9,2,1,1,5,9
737,3dcf5fcd-6026-4a4e-b9c8-378db1cf57c8,problog,6,5,9,0,1,0,6,9
738,feef28be-51e4-40b9-a075-bbd8f07ba90e,problog,4,7,9,0,2,2,5,11
739,ec0e3dde-6643-41d5-92c1-0c32ad9710aa,problog,7,1,9,1,4,1,6,13
740,56d117e5-3448-4b3f-8719-8066aba931f6,problog,6,4,11,1,3,1,5,9
741,c986a96c-5dca-4f9d-b54a-715ad37ead5e,problog,2,4,7,5,1,1,6,9
742,1b9fa7fa-8fab-47e4-997b-6db4d6bf257a,problog,7,5,6,3,1,0,6,9
743,1e246c66-7ade-4186-9eb3-d233ca9f2396,problog,4,3,10,4,1,2,4,9
744,25d4f9d8-26bd-461e-b394-5f8a9f8d6f89,problog,7,5,6,1,1,3,3,9
745,38c348c0-6c28-4006-9859-7738c605b8b8,problog,4,6,6,1,2,0,5,9
746,a4327bb8-246a-4bac-9e5e-1da44de451f8,problog,9,6,6,0,4,2,4,11
747,33402e08-fa09-4f20-9ca9-d44e1c4f004b,problog,4,3,12,2,0,0,7,9
748,893f5026-2eeb-435a-becf-3a4f4f3fb935,problog,5,3,11,1,2,2,4,9
749,a8a43dd1-e2b1-4e55-978d-8e41e744f3a0,problog,6,5,10,0,3,2,4,11
750,b15cdfcb-f43b-4bf6-833a-df0b3c8156ac,problog,8,3,6,2,5,1,4,11
751,301ef969-a138-4de0-bb65-ead0ea71a0c4,problog,5,7,8,1,1,2,5,9
752,d08a83e9-d509-4c4b-baf9-51c2df6eabd2,problog,9,4,7,2,2,0,6,9
753,0106cc0b-d0d6-4361-8efb-21edb2ce3108,problog,8,3,6,2,1,1,5,9
754,b025b8d8-141d-4bee-aaf4-e339acb2ce0f,problog,6,7,7,0,2,1,5,9
755,44b0154e-b923-407d-9059-8f7545d15be3,problog,8,5,5,2,4,1,4,9
756,fe22768f-25bc-45a9-8554-6fe7c577153c,problog,6,3,12,2,4,0,5,9
757,05ba6a37-0fa8-4a20-86c7-aca72af0891a,problog,10,4,6,1,5,0,4,9
758,2282bbbe-f9eb-43b7-9a3c-54dffc2f48f6,problog,4,3,13,2,3,1,5,9
759,d9ca63a0-7cd2-437a-a57b-571b2c886eae,problog,4,7,8,0,1,2,5,9
760,81d0107e-9f15-49a1-b3b0-8a231379d5cc,problog,10,4,7,1,4,0,5,9
761,303b5388-1201-4b8f-97ee-5d1c87dfb899,problog,9,5,5,1,3,1,4,9
762,b96a3d66-6e7e-4e5b-97a2-257408fa7f17,problog,6,5,8,0,3,1,6,11
763,918972f7-b926-4217-9be8-f1a4c8ce91bd,problog,5,2,7,6,2,0,6,9
764,78ae163f-2b34-48c7-87de-22487fa4ec93,problog,4,7,7,2,3,1,5,9
765,fca68ab4-4911-4e11-aa2a-142838f9e3d0,problog,4,5,9,2,2,1,5,9
766,7efa84ca-3138-4d7c-ac77-f77361fa0fe9,problog,4,7,11,0,0,1,6,9
767,f0433525-14eb-46a3-bf77-c5e11af612bc,problog,9,5,6,1,4,1,4,9
768,bce54fce-5c9d-4cd2-bdee-2fc37d13fc19,problog,10,2,7,1,6,0,5,11
769,96e49de9-21b6-4be0-be9f-8fa2501a1504,problog,8,4,9,1,2,1,6,9
770,df982451-69e2-4163-bf44-3d0bbaf0d141,problog,10,7,5,0,5,2,5,13
771,74577430-79d7-46d8-8b77-fa2bec8f2a81,problog,5,6,12,0,1,1,6,9
772,3edf1c1e-e4d2-4fce-a356-ad1c61333af8,problog,8,4,8,1,4,1,6,11
773,afd3cbbe-69f4-4a5a-9564-e1b075c52cac,problog,5,2,12,2,1,0,7,9
774,52c915f2-46ad-49e0-84fe-e546f0c67e91,problog,7,1,10,3,3,1,5,11
775,c83916cd-c963-4074-9d89-4a80d35fda09,problog,9,3,5,3,2,0,5,9
776,0fd5d1d3-e5af-46c0-a9aa-9cd44b0d3d1f,problog,5,5,6,1,1,0,6,9
777,bdb99a8e-d30b-4c79-a09c-67e88ee16375,problog,7,5,8,1,1,1,5,9
778,175f1227-20f4-469c-8dc3-b726f81eccc2,problog,6,5,11,0,3,2,4,9
779,8a2e077e-152d-473a-a6a8-b455d6326e4f,problog,6,4,9,1,0,0,7,9
780,7978a1d3-2c75-4e6b-857e-5e05ef6827dc,problog,5,3,13,1,2,0,7,9
781,4fa3396f-4250-4b08-bb86-7626366ed39c,problog,7,4,8,0,3,0,5,9
782,f3b2c3ab-61be-4927-8262-151616158957,problog,7,5,6,1,1,1,5,9
783,f4c2722e-4d75-4879-a57c-f71e599376e4,problog,7,5,8,1,3,3,3,9
784,948d00f6-918a-470b-92ae-ba398cd9f3ac,problog,5,4,8,2,0,0,7,9
785,de2b1d20-b4a8-4b25-962c-e5a828cc1934,problog,8,2,9,1,3,0,5,9
786,0aad0b6f-a51c-4aca-88ec-9f977e1ce406,problog,7,2,10,2,1,0,7,9
787,02b6fe28-cdab-4a73-80ae-ca6a38837078,problog,6,9,6,0,2,2,4,9
788,e3c9a42e-fbd7-4099-9e14-6ff9ff197dce,problog,7,6,7,2,2,0,6,9
789,2cb17b38-9a2c-4c6b-8eba-317989a247ec,problog,6,4,5,3,3,0,5,9
790,d54e3516-cc40-487f-bb5e-8e174eb489cc,problog,6,3,10,2,3,0,6,9
791,07ab965f-268a-4d1f-8df6-c646c51e98dd,problog,2,7,8,2,1,2,5,9
792,6dee77de-2908-45fe-9848-01cfbcbffe96,problog,3,7,8,1,2,1,5,9
793,a039ffe4-1a24-4ce8-85b4-a4719784bd04,problog,7,7,6,1,2,3,4,11
794,8d8c2f7b-e207-46c5-b546-93900883b5a9,problog,5,6,8,0,0,2,5,9
795,204aa4ce-820e-46b8-aafd-a13d79be1f90,problog,7,3,11,1,1,1,6,9
796,6fef0729-4aa0-49dd-aaef-e277997cdc0a,problog,5,4,7,2,1,2,6,11
797,2fcbc722-8b8d-41b7-98f6-54c7588b18b6,problog,5,3,11,3,0,0,7,9
798,053461ff-62fb-488e-99f3-c06d5e7f9d22,problog,5,3,8,3,2,3,3,9
799,bafba6d2-2892-4cc5-bd33-518e35c20145,problog,4,5,8,2,1,1,5,9
800,c68494fc-53b4-4a0a-85c0-1fc101f12b72,problog,8,10,2,1,2,4,2,9
801,4c304301-4886-46f2-b604-8c9dd242a968,problog,5,5,6,1,2,1,5,9
802,1ba5ac2e-6bda-439b-8cf1-6e4e1550da2d,problog,7,4,7,2,1,0,6,9
803,f8c9d739-4696-4ed8-8008-a1a25e6697b8,problog,4,4,12,3,1,0,7,9
804,25bb179f-28ad-49ec-938d-e216fcd94d27,problog,4,5,9,0,2,2,4,9
805,3caf77cc-d9dc-45cf-a518-9a50946c0ade,problog,9,3,8,1,4,3,7,15
806,fccb4c85-7d19-48cb-8467-29f47d8c3af8,problog,7,7,9,1,3,1,5,9
807,ac49d09e-778c-43e3-9cb3-f9f0169aafa8,problog,9,4,9,2,3,0,6,9
808,2895cedf-3002-4fc4-b0f8-8714ce0f79b5,problog,8,4,9,3,1,0,7,9
809,3641f0a6-ef09-4e1b-8504-da18e45b5337,problog,5,6,10,0,2,2,4,9
810,176bf1c2-49f1-4505-939f-19491d1e1c6e,problog,6,6,7,1,0,0,7,9
811,a144e2c1-abd6-4de1-a629-047e7a888dea,problog,6,0,8,5,2,0,6,9
812,53e299d5-84f5-4565-a31c-c7076ca985df,problog,4,5,11,0,2,1,6,9
813,c922694d-5b58-480a-82c2-14d65914eb2f,problog,6,5,9,2,1,1,6,9
814,f7dad724-d9e7-41b0-b50f-35de17f793a2,problog,7,4,8,2,3,3,3,9
815,7c396e5b-6135-463e-bf9c-5d45b8c124e8,problog,8,2,9,1,0,0,7,9
816,9cc0a21c-17e7-41e0-8818-e683cf591eb3,problog,5,4,8,2,2,1,5,9
817,0db435c9-3b62-4c71-b431-e7ea2588e503,problog,5,5,8,3,1,1,5,9
818,9f277e34-3a68-4cfe-ba99-43b9708523e7,problog,8,1,10,0,4,0,6,11
819,2926d9d7-3691-4f06-b4ee-6c0677a1b815,problog,5,6,9,0,1,3,4,9
820,f81b2cfd-7ebb-4aec-b59d-b7803c44f335,problog,9,6,4,0,4,1,4,11
821,3750a994-43ce-4b04-8846-fba154bb3073,problog,9,4,10,0,4,2,4,11
822,4822291a-c67d-4987-91d2-b6a2da7d750a,problog,4,5,10,0,1,1,5,9
823,5d54d9bb-91fc-4bf7-bd09-690812aa32ce,problog,6,3,9,2,2,0,6,9
824,d64ab7e4-7779-4c2a-86bc-c1e8907c104b,problog,9,4,5,2,3,0,5,9
825,be7da9a6-d18d-4c47-8eca-8ba39517085f,problog,8,1,8,2,4,1,4,9
826,53a615d1-fa63-4007-98aa-e2f419138686,problog,6,7,7,2,1,1,6,9
827,65b74f9a-c915-4cb6-ab4d-0bf033f7a047,problog,2,5,10,0,1,0,7,9
828,c27ef7b7-a5e9-460a-9014-1ac1ead86e41,problog,9,4,7,2,2,0,5,9
829,51ebdc76-6109-467b-9d98-6b0284e9c2a6,problog,5,4,10,2,2,1,5,9
830,d760ae06-3b46-4f0c-845d-6e5222493915,problog,10,1,8,2,3,0,5,9
831,7f1fa3bc-3ff4-411e-809a-8770c45577a0,problog,8,4,8,1,3,1,5,9
832,a78a555e-2fd1-426b-9f8a-af965a2a9fae,problog,7,6,8,2,1,0,7,9
833,226bf436-2583-4842-ae1f-61a8f0df44c4,problog,4,2,15,1,2,2,4,9
834,6d3f2317-0f03-468e-9cf3-bcbe8de4046b,problog,6,2,10,3,1,0,7,9
835,3bb7697e-5968-451c-9a0c-f4514d0a3968,problog,8,6,4,3,2,1,5,9
836,b07ab2e3-3f4c-49eb-955c-60e8dcca3c63,problog,8,4,8,1,4,1,4,9
837,e64da580-454d-4a81-b35e-6c3352f875e9,problog,7,7,7,1,2,0,5,9
838,2b90d4a6-5e6f-4e65-8489-b870a1c4392c,problog,4,5,9,2,1,1,6,9
839,8b70b20b-0c46-44b8-8833-a1c161ae54ba,problog,8,4,6,3,3,1,5,9
840,7189edb1-e84f-422d-af0d-f8a9f006e373,problog,6,5,11,0,2,3,3,9
841,bd60ed6a-1746-459e-a97c-38cb61c4f603,problog,4,4,8,3,3,1,5,9
842,e0f377ee-ec3b-4423-81c9-36d85ee445fa,problog,7,2,12,0,3,1,4,9
843,44fa4cf0-6109-4ee7-9e11-3263c9d100e8,problog,3,3,10,1,2,0,6,9
844,3e90ecbb-a1a2-4689-9201-e4bb64ae8546,problog,6,6,8,1,3,5,1,9
845,dd68d37e-b0ed-415c-b1e6-71a46f01aba1,problog,2,4,8,5,0,0,7,9
846,614ddfdc-d2db-4190-9923-2c95280ecd4b,problog,4,5,7,4,1,0,7,9
847,27b6104b-2da1-480e-b2be-b751d08b9625,problog,4,6,7,1,2,0,6,9
848,c4aa617c-53f2-45f8-a78a-49d5fee2b8d6,problog,6,4,7,3,2,1,5,9
849,f6393fb7-8ec9-4341-b5a9-412da607098e,problog,4,7,9,2,2,3,3,9
850,787c520e-3f0a-4ca2-9d37-8e1dd238be44,problog,8,6,8,1,3,1,6,11
851,9e6e681b-8f24-4705-97c2-4180fa6cf75f,problog,6,6,8,1,2,0,6,9
852,0aa2160d-e2f2-4607-96f8-898ca69688ed,problog,1,3,10,3,0,0,7,9
853,652b375d-acd6-465d-90b7-83c99d717e55,problog,8,2,9,1,2,1,5,9
854,aca91089-7e4d-4d11-b91f-ccd02ac4a20b,problog,6,2,11,1,3,1,5,9
855,1fe7d982-ed44-4866-9637-35cb1fee93fa,problog,6,4,11,1,3,0,6,9
856,dbd2cdb6-09ac-4837-84c3-58d1d929cbca,problog,10,0,9,1,4,0,6,11
857,1b0f9dc8-b4c1-4054-98d6-f1216f463602,problog,9,5,5,1,5,1,3,9
