,id,alg,cell_type_maze_tu,cell_type_maze_s,cell_type_maze_T,cell_type_maze_c,sol_type_maze_tu,sol_type_maze_s,sol_type_maze_d,sol_type_maze_len
5361,4d87fbce-1f54-4710-8cfe-72f3f478764e,DungeonRooms,4,11,0,0,4,5,0,13
5362,cb39f739-7804-4e48-a93f-cdd311bbc937,DungeonRooms,4,11,0,0,3,6,0,13
5363,349a3d33-90ca-4da1-ab1c-16e5d1e9c191,DungeonRooms,3,10,1,0,1,5,1,13
5364,5c608687-f026-4d4f-8284-9b8af231b543,DungeonRooms,4,9,1,0,3,4,1,13
5365,fc9c3102-70de-45b2-aa66-d9fa30a8652a,DungeonRooms,5,10,0,0,5,7,0,17
5366,c2d778be-af85-4e19-852d-21fb82fa57d6,DungeonRooms,2,8,1,1,1,4,2,13
5367,038e464d-5a08-400c-9ce8-1ac02ffc3a8b,DungeonRooms,4,11,0,0,4,5,0,13
5368,bfb66284-7203-42c9-bd45-bebd2e482b3c,DungeonRooms,3,10,1,0,2,5,1,13
5369,7b615e2f-f401-4868-9b7c-68043ae922cf,DungeonRooms,4,11,0,0,4,5,0,13
5370,d80f2463-9fe4-4063-87ca-2e5f45b3b24b,DungeonRooms,5,10,0,0,5,7,0,17
5371,be44ff78-15b9-4563-a5c2-e73e79fe9676,DungeonRooms,5,10,0,0,2,6,0,13
5372,fa5abcdf-7a5f-4ba9-b98f-a3cb1be48df2,DungeonRooms,4,11,0,0,3,6,0,13
5373,7744e949-6a97-4b9f-a597-0e81d387715e,DungeonRooms,3,10,1,0,3,5,1,13
5374,d060d575-a66b-4d8a-bc94-1cf0c841dffb,DungeonRooms,5,10,0,0,5,7,0,17
5375,c3cd6b1e-3194-4047-add9-b425bf6f6ea4,DungeonRooms,5,10,0,0,5,7,0,17
5376,75a46266-913a-46b6-9d97-456fc9e6bc1b,DungeonRooms,5,10,0,0,2,6,0,13
5377,28c687e4-7b77-49b6-b74f-d160138af409,DungeonRooms,3,8,2,0,2,4,2,13
5378,783a899a-a918-4e5f-af24-4e512c934a6d,DungeonRooms,3,10,1,0,1,5,1,13
5379,14f89bbb-1ec1-49bd-91f0-d25200cabdbe,DungeonRooms,5,10,0,0,2,6,0,13
5380,cd292a2a-73a2-4405-b670-8758ab56b634,DungeonRooms,4,11,0,0,4,11,0,21
5381,37036d1f-9a4c-4eb6-ba4d-3a1baeed024d,DungeonRooms,4,11,0,0,4,11,0,21
5382,21c19471-b83c-430d-8c70-de4f7ebe66ac,DungeonRooms,3,10,1,0,2,5,1,13
5383,faa9673d-0678-4164-8b98-1319c607a4d9,DungeonRooms,4,9,1,0,4,4,1,13
5384,f6afff0f-f7ba-4d4d-8ef7-bf29181d337f,DungeonRooms,5,10,0,0,2,6,0,13
5385,d0c29025-2a0a-4b82-8372-52f8228dd303,DungeonRooms,2,11,1,0,2,5,1,13
5386,bc163918-a1e7-48a7-bbea-417791116117,DungeonRooms,4,9,1,0,2,5,1,13
5387,db00b87a-de2c-4e02-9715-70724db2470a,DungeonRooms,4,9,1,0,3,7,1,17
5388,3b7e0694-45c9-4644-855d-b00c1679d7c3,DungeonRooms,4,11,0,0,3,6,0,13
5389,84c8d571-742f-4ae2-86da-4cc7541c0d99,DungeonRooms,4,11,0,0,3,6,0,13
5390,28ff0039-c106-4ed8-b5dd-bd68405a0fbd,DungeonRooms,5,10,0,0,2,6,0,13
5391,727da824-8783-43f0-927c-7fe7f12ec485,DungeonRooms,4,9,1,0,4,4,1,13
5392,d13b7ee3-331a-4601-a588-e54d0366040b,DungeonRooms,2,9,2,0,1,5,1,13
5393,7ec02b6c-d3ef-45d1-8233-3ca8f105cdea,DungeonRooms,5,10,0,0,5,7,0,17
5394,b14923a9-0b2e-4220-a1c3-ef57ce709b39,DungeonRooms,5,10,0,0,5,7,0,17
5395,0e9e3b3a-7b77-4f35-803d-575376f7deb3,DungeonRooms,5,10,0,0,2,6,0,13
5396,982a204c-2caf-404e-9c57-70b937f12730,DungeonRooms,4,9,1,0,1,5,1,13
5397,eab213c8-27d6-4545-aee2-5f3b151277d0,DungeonRooms,4,11,0,0,3,6,0,13
5398,aa906947-efcb-45d5-8c6e-9a81f737a31b,DungeonRooms,5,10,0,0,2,6,0,13
5399,14564735-8401-44f8-9166-02c05e786ddd,DungeonRooms,3,10,1,0,2,5,1,13
5400,67fe05d0-0ac8-4cb0-a782-bb0960e1bb0b,DungeonRooms,5,10,0,0,2,6,0,13
5401,84560f07-9e9b-4bb3-99ae-3f0125ff5d7f,DungeonRooms,4,11,0,0,2,6,0,13
5402,c052a5f8-a4b5-4ac8-a30e-8b885068d434,DungeonRooms,5,10,0,0,5,7,0,17
5403,70493651-89f1-4663-b163-3efd5859d8da,DungeonRooms,5,10,0,0,5,7,0,17
5404,496413a6-da73-4256-bf6a-97020ed012d9,DungeonRooms,4,9,1,0,4,7,1,17
5405,2a72c9f2-1f91-46c1-9207-7af4981a968b,DungeonRooms,2,8,1,1,1,4,2,13
5406,4df58c13-dc2d-4620-88be-8d19e59af90c,DungeonRooms,4,9,1,0,4,7,1,17
5407,9310550c-e215-4b42-a89d-858dac10095f,DungeonRooms,5,10,0,0,2,6,0,13
5408,180ab2ed-d2a1-43d0-8b71-d5628b516f3f,DungeonRooms,3,10,1,0,2,5,1,13
5409,d482aa66-1b39-4cd4-85ec-1ae716a85ba8,DungeonRooms,4,11,0,0,2,6,0,13
5410,bba14ab7-3045-4b3c-86a2-b5a427d7f380,DungeonRooms,4,9,1,0,3,4,1,13
5411,c8dcef69-4bf0-4ec0-8bbb-62eff4e429fc,DungeonRooms,4,11,0,0,3,6,0,13
5412,b1d286f9-ec57-44a0-9585-3aa258da0897,DungeonRooms,5,10,0,0,5,7,0,17
5413,401fa23f-5e0f-4afa-8ca7-2c3473c8f647,DungeonRooms,5,10,0,0,2,6,0,13
5414,e933996a-0a63-46db-a84d-99916a009751,DungeonRooms,3,10,1,0,3,6,0,13
5415,b3548c56-8f0e-4038-b632-8629dcb28418,DungeonRooms,5,10,0,0,5,7,0,17
5416,07dd2df8-d3dd-4c82-a8fc-5e80b9130bf2,DungeonRooms,5,10,0,0,2,6,0,13
5417,0c05c9f0-50c1-4ef6-a4e7-7aa3070ff675,DungeonRooms,3,10,1,0,2,6,0,13
5418,6b2301f6-e7fd-47c9-9628-9d6c9ad7769b,DungeonRooms,4,9,1,0,4,4,1,13
5419,e3ed4268-bcc7-4961-a042-25780bfe1f3d,DungeonRooms,4,11,0,0,2,6,0,13
5420,a7f55095-023f-4077-8b3d-d057e8129196,DungeonRooms,5,10,0,0,2,6,0,13
5421,1d467f96-d3c0-4f20-91ce-46c69f4677bf,DungeonRooms,4,9,1,0,3,7,1,17
5422,7d1d21fe-fb36-4114-8ebb-8c63f8f54a4b,DungeonRooms,4,9,1,0,3,4,1,13
5423,c75e5457-a121-4de8-95d3-74b8b7f0dbc3,DungeonRooms,3,10,1,0,2,6,0,13
5424,321d450f-2744-4a4a-b46f-4caa31e54edb,DungeonRooms,3,10,1,0,3,5,1,13
5425,3156fd81-96a4-4ed3-b43f-f51ec889cbaf,DungeonRooms,4,11,0,0,3,6,0,13
5426,d197264a-e5b0-48ef-9476-f3fd63e1cc06,DungeonRooms,5,10,0,0,2,6,0,13
5427,5b548e25-f73d-497e-b1fa-0d7503ea2553,DungeonRooms,5,10,0,0,5,7,0,17
5428,55821650-a45b-4f46-abed-d4b0e4ca4613,DungeonRooms,3,10,1,0,2,5,1,13
5429,61c7541a-3736-45ea-90e5-cace8e115bff,DungeonRooms,4,9,1,0,2,5,1,13
5430,46ffcb63-f405-44ec-acd6-b7123e3f3a37,DungeonRooms,3,10,1,0,2,5,1,13
5431,b478acdd-6734-4c60-84bc-edc84e26238b,DungeonRooms,3,10,1,0,1,5,1,13
5432,f0a2be2d-7910-48c5-8108-0f405b8f8cfd,DungeonRooms,3,10,1,0,2,5,1,13
5433,2fbba6c7-2bea-4766-9997-44a3e777da79,DungeonRooms,4,9,1,0,4,4,1,13
5434,7225c249-7457-4184-b341-4146637f73c7,DungeonRooms,4,9,1,0,4,7,1,17
5435,8f1bc2f9-be8b-48c4-b3e8-0f5a95fd8b6c,DungeonRooms,4,9,1,0,2,5,1,13
5436,87f96311-741c-400c-afdc-40dedaf0bf9d,DungeonRooms,5,10,0,0,2,6,0,13
5437,9bc0900e-a366-40fb-932e-1069054ce2b8,DungeonRooms,4,9,1,0,4,4,1,13
5438,4bd92f2b-5a50-4a45-9fc1-775a3cc557a6,DungeonRooms,4,9,1,0,4,7,1,17
5439,eafcaa96-cbd9-4a19-b743-049c8aa3fd4f,DungeonRooms,4,9,1,0,1,5,1,13
5440,7fe899ea-8392-4dfb-ac82-b043c5a86d0c,DungeonRooms,4,11,0,0,2,6,0,13
5441,6321e3ae-37e8-448e-b511-5bc27aa35ed1,DungeonRooms,3,8,2,0,1,4,2,13
5442,413c98f4-1768-4ff5-b1ff-89f6abf7a781,DungeonRooms,4,11,0,0,2,6,0,13
5443,43df4ae3-bb51-41af-926b-9b8ae508da95,DungeonRooms,4,9,1,0,1,5,1,13
5444,449a8a7f-4e1b-4958-b06c-c9ddebe73ddd,DungeonRooms,4,11,0,0,3,6,0,13
5445,05589ea5-1766-4ee7-9803-26d2ae3e6b51,DungeonRooms,4,9,1,0,3,7,1,17
5446,fd496f87-0c1d-4e79-b2b9-eb4b07ea2e09,DungeonRooms,3,10,1,0,1,5,1,13
5447,65e1f32a-437a-48df-8585-a9660ea9a027,DungeonRooms,5,10,0,0,5,7,0,17
5448,2936d51a-6bfa-4911-b625-3679d8579af5,DungeonRooms,4,11,0,0,3,6,0,13
5449,f4309bae-dced-444a-b29c-4ae7cf5215c0,DungeonRooms,4,9,1,0,2,5,1,13
5450,48812fc0-172e-4970-b00f-df4267ef0565,DungeonRooms,3,10,1,0,2,5,1,13
5451,8f608b06-6a28-40b7-a727-06231aa4c3df,DungeonRooms,4,11,0,0,3,6,0,13
5452,10a12926-174a-4733-a895-250720516cea,DungeonRooms,4,11,0,0,3,6,0,13
5453,850adda2-a578-4cc4-91cf-c7e6f5ea8d0e,DungeonRooms,3,10,1,0,2,5,1,13
5454,383edc6b-520f-43a0-b720-33c40e2ab4ca,DungeonRooms,4,9,1,0,3,4,1,13
5455,44e363b4-230a-4ae2-8634-c94f8e9d37a8,DungeonRooms,2,9,2,0,2,7,2,17
5456,f0d03aff-98fc-4291-ab2e-85872d4c47b1,DungeonRooms,4,11,0,0,2,6,0,13
5457,e2f49a18-9eaa-4360-b1c6-87794f7b0b07,DungeonRooms,5,10,0,0,2,6,0,13
5458,954e7581-08d3-4da4-8303-bd0e328ff457,DungeonRooms,3,8,2,0,1,4,2,13
5459,9459b32e-3bc5-4319-a71f-484ddb67c314,DungeonRooms,5,10,0,0,2,6,0,13
5460,819af3d2-5ac2-4b2f-8912-72ba86c2566b,DungeonRooms,2,8,1,1,1,4,2,13
5461,052157e4-7427-450a-bb2d-8ee39326a7b8,DungeonRooms,5,10,0,0,5,7,0,17
5462,5b7a6fd8-7708-480c-9bcd-b7aecb8fcd63,DungeonRooms,5,10,0,0,2,6,0,13
5463,6ca73e9c-ec4d-48e5-a674-c16ead5dfb41,DungeonRooms,4,11,0,0,2,6,0,13
5464,8f1f738a-5e81-45c4-a3dc-820755e35ef8,DungeonRooms,4,11,0,0,4,5,0,13
5465,cbe0b21d-c4ab-4cb2-910d-df801b4c891c,DungeonRooms,4,11,0,0,3,6,0,13
5466,81851b21-4f16-4d70-92b2-c94f7e1a87b3,DungeonRooms,4,11,0,0,2,6,0,13
5467,f85c7880-5918-4f75-8ac6-64ba638d5348,DungeonRooms,4,11,0,0,2,6,0,13
5468,4ec8b3d1-9793-491b-b8a9-935621b2f121,DungeonRooms,3,8,2,0,1,4,2,13
5469,35598cee-ec32-4bcb-8b6d-f43d91c5bc89,DungeonRooms,3,10,1,0,2,5,1,13
5470,96d246b2-2b8f-4af6-bb02-3bbedc2ef375,DungeonRooms,5,10,0,0,5,7,0,17
5471,bad33fd9-8207-4b9e-ab9d-43ff44a72a3c,DungeonRooms,5,10,0,0,2,6,0,13
5472,bac36502-646a-4f7e-b703-be2023d4cdc4,DungeonRooms,4,11,0,0,2,6,0,13
5473,85b54a3a-d807-4874-a14a-890b0f0a680d,DungeonRooms,3,10,1,0,2,6,0,13
5474,45ca3d49-eaba-4638-8b1f-140e48141af5,DungeonRooms,5,10,0,0,2,6,0,13
5475,76de1df2-64f5-4ed8-a728-737bbe45ba50,DungeonRooms,2,9,2,0,2,4,2,13
5476,60e5ae9f-e821-4e05-9370-8725ba95bfc9,DungeonRooms,4,9,1,0,4,4,1,13
5477,71d822a3-dcb6-466f-94b6-40c784f1e568,DungeonRooms,5,10,0,0,2,6,0,13
5478,97bc4e5f-17d4-4374-bcf6-e805ad934039,DungeonRooms,5,10,0,0,5,7,0,17
5479,0671ad79-bf3a-4383-b7a7-b470f7754eaf,DungeonRooms,5,10,0,0,2,6,0,13
5480,2812f961-f5d6-4eb4-b8f0-7704e0cec0dc,DungeonRooms,5,10,0,0,2,6,0,13
5481,1f864eb1-3208-481b-8aba-b67d2526558d,DungeonRooms,4,11,0,0,3,6,0,13
5482,48d8ff7b-239e-4962-9c23-6ccfa7dd5a83,DungeonRooms,2,11,1,0,2,5,1,13
5483,d7fefd0a-478a-48bb-83fd-88ed98ac76ce,DungeonRooms,5,10,0,0,5,7,0,17
5484,e92e65f3-307b-4c12-8584-1dac5f8a5ee9,DungeonRooms,4,11,0,0,2,6,0,13
5485,ce11ed73-f917-4cb9-8812-6f9f6971977f,DungeonRooms,5,10,0,0,5,7,0,17
5486,4e25865d-6d6d-4dcb-b667-edba7337661b,DungeonRooms,4,11,0,0,4,5,0,13
5487,9147a1e2-9602-4d65-a6d8-4f622d96a279,DungeonRooms,4,11,0,0,3,6,0,13
5488,6b737389-54c4-4387-b3af-91c42116d922,DungeonRooms,4,9,1,0,3,4,1,13
5489,ddc3140f-10e5-467b-ad54-3b94ed8fc7f4,DungeonRooms,5,10,0,0,2,6,0,13
5490,2200245b-33b3-40d2-a4de-05f576bdd91b,DungeonRooms,4,11,0,0,2,6,0,13
5491,74009bdf-bbf1-47f2-b77d-2656dab4b022,DungeonRooms,3,10,1,0,1,5,1,13
5492,eedd61e0-15d1-4033-97d9-12f01da93ffd,DungeonRooms,4,11,0,0,4,5,0,13
5493,49b80fb1-7dde-4f37-b49d-ce47675d91bd,DungeonRooms,5,10,0,0,5,7,0,17
5494,31b484ba-7bee-4914-8797-da677dc09c9c,DungeonRooms,4,11,0,0,2,6,0,13
5495,60d17a90-28bf-4f42-ba35-f16b092655fc,DungeonRooms,4,11,0,0,2,6,0,13
5496,b5cb86f6-93bf-42ee-a3fa-9a346e35175c,DungeonRooms,4,11,0,0,4,5,0,13
5497,8626b016-c925-4eaf-b393-df862919e2ab,DungeonRooms,4,11,0,0,2,6,0,13
5498,c50b0352-f2f7-4e2c-a545-ea26e0a8bd2a,DungeonRooms,3,10,1,0,2,5,1,13
5499,b2b26694-4aba-417e-a89a-186346a2169f,DungeonRooms,4,11,0,0,4,11,0,21
5500,6a8ebebe-f6f8-478b-b329-0be8336ffac8,DungeonRooms,4,9,1,0,2,5,1,13
5501,cd93ce9d-62af-4fc2-b81b-cba731f5c72c,DungeonRooms,5,10,0,0,2,6,0,13
5502,06bd8d6a-6286-4103-b1e3-f56305b82feb,DungeonRooms,5,10,0,0,2,6,0,13
5503,5f6d5b68-3f6e-41f3-9aba-780ec36669b6,DungeonRooms,2,9,2,0,2,4,2,13
5504,b8c2cbbf-07a4-4521-ba13-2ecf219f1148,DungeonRooms,4,9,1,0,3,4,1,13
5505,0472529e-764a-4874-8f99-df6e382e4e79,DungeonRooms,3,10,1,0,3,6,0,13
5506,83d82cf4-411e-4868-9793-6d8ee08b06ab,DungeonRooms,4,9,1,0,2,5,1,13
5507,3ba2989b-6895-4ec5-a1ee-d7b8d87f2317,DungeonRooms,3,8,2,0,1,4,2,13
5508,51bf6e04-af89-4072-b329-e7ff236a7452,DungeonRooms,4,11,0,0,3,6,0,13
5509,44ceefbd-060c-491a-a69e-477f6d1ad175,DungeonRooms,5,10,0,0,5,7,0,17
5510,bc1a7186-7801-49e9-a32d-6eb7ed121277,DungeonRooms,3,10,1,0,2,5,1,13
5511,01a677b6-a726-44a9-8ec4-6861937fb05d,DungeonRooms,4,9,1,0,3,4,1,13
5512,2384ef92-1d70-4307-a2fd-50b1a49d6ae5,DungeonRooms,4,9,1,0,4,7,1,17
5513,29ea0134-5f5a-4306-93f3-97dd18a1c92e,DungeonRooms,4,11,0,0,4,5,0,13
5514,1df1b183-0e0e-4e8a-a122-6b2868b2cd47,DungeonRooms,4,9,1,0,1,5,1,13
5515,2485437d-ec69-4e6f-99ca-8afcc1f1d324,DungeonRooms,3,10,1,0,2,5,1,13
5516,de894c07-988a-463e-a076-3ca6557acb7f,DungeonRooms,4,11,0,0,4,11,0,21
5517,abb63a84-273d-4396-ac80-d04c37215698,DungeonRooms,3,10,1,0,2,5,1,13
5518,91ac6ae5-63cf-4384-b779-9e96eda6f0bd,DungeonRooms,5,10,0,0,2,6,0,13
5519,4bd2b89a-d354-4b64-a823-7c2e69ffdc19,DungeonRooms,4,11,0,0,2,6,0,13
5520,9a2d9efe-a248-4102-bc86-42f446fc4584,DungeonRooms,4,11,0,0,2,6,0,13
5521,c3e1bc2d-0ec3-466a-b5b5-7fa71b025174,DungeonRooms,5,10,0,0,5,7,0,17
5522,206feba5-a06c-405c-8e01-d7412218b653,DungeonRooms,4,11,0,0,3,6,0,13
5523,dbcb40ea-9793-4451-9e07-dcef7198b023,DungeonRooms,4,9,1,0,3,4,1,13
5524,6eaa5ac2-54b1-43bd-bf9d-02e42e36c013,DungeonRooms,3,10,1,0,2,5,1,13
5525,2fb30d95-2054-4494-8678-1f2bd58bb021,DungeonRooms,4,9,1,0,4,4,1,13
5526,02775ba6-9fa7-4c86-ac75-188339a8d875,DungeonRooms,5,10,0,0,2,6,0,13
5527,505c46c0-5a96-4031-8263-08904742caa1,DungeonRooms,4,11,0,0,3,6,0,13
5528,d685f611-d1e1-4c7e-82bc-9d9f01d20d17,DungeonRooms,4,11,0,0,2,6,0,13
5529,6f0ecdef-943f-4083-be6c-3d3da640574f,DungeonRooms,4,11,0,0,3,6,0,13
5530,41f73d4f-e214-4371-af1f-b68669dd02e3,DungeonRooms,4,9,1,0,3,4,1,13
5531,42bdb847-ac5a-4d3c-90c3-f98c577bd572,DungeonRooms,4,11,0,0,4,5,0,13
5532,c71cac0d-ab10-4582-a554-54cd260ec5c2,DungeonRooms,3,10,1,0,2,6,0,13
5533,33e604f1-e5bb-4c33-aef0-f9f416879008,DungeonRooms,4,11,0,0,3,6,0,13
5534,fccffc9e-d946-436c-98b0-33785c628d3f,DungeonRooms,4,11,0,0,2,6,0,13
5535,7499be90-f923-4535-853a-fb85b0dafaea,DungeonRooms,4,9,1,0,3,4,1,13
5536,e909ac50-38ca-495e-9ca7-3cfa0274dde2,DungeonRooms,4,11,0,0,2,6,0,13
5537,8bd77b40-a2c7-494a-8dc4-dba6bd3d9829,DungeonRooms,5,10,0,0,2,6,0,13
5538,f669ec81-2e36-47b8-a140-f101ec11943d,DungeonRooms,3,10,1,0,3,5,1,13
5539,349eb732-9ab4-4bf8-a834-26db39499ce0,DungeonRooms,4,9,1,0,3,4,1,13
5540,2d6ba203-18a8-4661-b5c1-55f88a8db7d2,DungeonRooms,5,10,0,0,5,7,0,17
5541,7b119deb-6bb1-4bb5-bbc2-d6e2cc37bcc2,DungeonRooms,4,9,1,0,3,4,1,13
5542,3745f6f4-2cbe-4ae8-8c98-3037e9c90308,DungeonRooms,5,10,0,0,2,6,0,13
5543,f76ff1cb-f867-4190-9a80-c161126c66ba,DungeonRooms,4,9,1,0,4,7,1,17
5544,4943f6d0-c384-4150-befc-ea3760942e43,DungeonRooms,4,11,0,0,3,6,0,13
5545,9571d9f6-7390-4584-9aa2-9643a3dcc1cb,DungeonRooms,4,11,0,0,4,5,0,13
5546,fab5ea9e-47f5-403a-85e6-6747db794354,DungeonRooms,3,10,1,0,2,5,1,13
5547,a9cd25e2-0f1a-4176-80a0-da2694ab2518,DungeonRooms,4,9,1,0,3,4,1,13
5548,d04fc7d8-1898-4d07-8c01-238671bf2031,DungeonRooms,4,11,0,0,2,6,0,13
5549,23ba330e-35fe-4fe7-a62e-9ea6460f96d8,DungeonRooms,3,8,2,0,1,4,2,13
5550,25a0a1ec-5fec-435f-9f39-6b05eb5ae136,DungeonRooms,4,11,0,0,3,6,0,13
5551,af96a439-bc0e-4eb8-acad-3af388a25a49,DungeonRooms,4,9,1,0,3,4,1,13
5552,8d89cf76-daf3-4f1e-a31c-efe7f3606862,DungeonRooms,3,10,1,0,2,5,1,13
5553,f3e6ebd2-7008-48bc-9e37-923719414770,DungeonRooms,4,9,1,0,1,5,1,13
5554,f2c18148-c209-4908-aab4-ca9df68eeb3e,DungeonRooms,4,11,0,0,3,6,0,13
5555,fa3aa1c8-fcc3-4ec0-8d92-8d90cb3e7a7e,DungeonRooms,4,9,1,0,3,4,1,13
5556,cbf1c516-c4b3-4964-8985-0262f3eeb62a,DungeonRooms,5,10,0,0,2,6,0,13
5557,ae62a898-8bad-424e-933d-0432ec026076,DungeonRooms,4,11,0,0,3,6,0,13
5558,eab8f78f-77ae-49ff-bcf2-53587338de21,DungeonRooms,4,11,0,0,4,11,0,21
5559,50174f82-3a5d-4018-b7f2-84c6c92c5c9a,DungeonRooms,4,9,1,0,4,4,1,13
5560,173d30c2-d850-4983-8a2c-2d49e4022da1,DungeonRooms,3,8,2,0,2,4,2,13
5561,6ff66721-cf8e-4034-9523-6bc2d3729c5b,DungeonRooms,4,9,1,0,4,7,1,17
5562,30ac8845-b8f3-4274-b001-cc05535d01d4,DungeonRooms,4,9,1,0,2,5,1,13
5563,700ecd10-76e7-47be-b489-f21fa61afcb4,DungeonRooms,5,10,0,0,2,6,0,13
5564,fb413c0a-e1d1-4d98-9e45-c36eff4307e2,DungeonRooms,3,10,1,0,3,6,0,13
5565,7521d35a-7529-4441-9571-ddda45de0827,DungeonRooms,4,11,0,0,2,6,0,13
5566,4759d6d5-e5b8-45e6-a5c5-c6c6f06eb590,DungeonRooms,4,11,0,0,3,6,0,13
5567,9a594620-ace9-4453-beb7-5d97e0b5e38a,DungeonRooms,5,10,0,0,2,6,0,13
5568,0a09496e-c71a-4491-87d2-0e1efd1777be,DungeonRooms,5,10,0,0,2,6,0,13
5569,6f160af6-d2a5-4228-b6c4-b0cd636173a7,DungeonRooms,4,9,1,0,4,4,1,13
5570,501b8e74-2b50-497f-9d7a-e1d2fa5c4b82,DungeonRooms,4,9,1,0,4,4,1,13
5571,c6599e2a-8abe-4ad5-9e6b-2fdf32571a68,DungeonRooms,4,9,1,0,4,4,1,13
5572,87765d13-2a14-46f6-9e44-ee610fb44628,DungeonRooms,4,11,0,0,3,6,0,13
5573,939906cd-da87-4cf8-9de4-f5e4dce92275,DungeonRooms,3,8,2,0,1,4,2,13
5574,d965e33c-907b-4cfe-b5e4-6abbc7db89aa,DungeonRooms,4,11,0,0,2,6,0,13
5575,4115ff75-25c4-4e71-b0b6-4af618089fb5,DungeonRooms,4,9,1,0,4,4,1,13
5576,36b609c3-2b1c-4f22-8529-88d1ffe01e35,DungeonRooms,4,11,0,0,3,6,0,13
5577,f962caa3-5d9a-4355-a6a7-237f10b8cbb3,DungeonRooms,4,11,0,0,2,6,0,13
5578,61b1a6de-57f6-4355-b562-8d0dc3ba5021,DungeonRooms,3,10,1,0,2,5,1,13
5579,9119f040-cfe0-4823-8871-6b5b15bc4d96,DungeonRooms,4,9,1,0,3,4,1,13
5580,c65bea46-c70e-4718-be32-cb39d881e48a,DungeonRooms,4,11,0,0,4,5,0,13
5581,6154add6-02bd-4142-843f-5f0ceaae80db,DungeonRooms,4,11,0,0,4,5,0,13
5582,74d5dba3-4e6b-4ae2-8545-09c8a9c7ece1,DungeonRooms,3,10,1,0,2,5,1,13
5583,23de485a-fb4a-477e-9be6-e2482a7b7e5e,DungeonRooms,5,10,0,0,2,6,0,13
5584,a3109e0d-b006-493a-bfd7-686f4238b20b,DungeonRooms,4,9,1,0,1,5,1,13
5585,2a21f2e2-0a7e-42a4-95c4-1e941a8f8446,DungeonRooms,4,9,1,0,4,7,1,17
5586,9b6e65d0-5b46-4228-9422-31a4ea4680f7,DungeonRooms,4,11,0,0,3,6,0,13
5587,82de1104-1a38-42b9-bcf5-c19dd9e091cf,DungeonRooms,5,10,0,0,5,7,0,17
5588,a7bc77a7-245e-482a-a5d8-8cef35a95d34,DungeonRooms,5,10,0,0,5,7,0,17
5589,6515f950-af63-48f3-a3ba-05a33cfb7d25,DungeonRooms,4,9,1,0,4,7,1,17
5590,bc88f27d-867d-484c-a75f-a276de7da6d5,DungeonRooms,5,10,0,0,2,6,0,13
5591,59274d4a-681e-4aa3-947b-fa731c00485b,DungeonRooms,4,11,0,0,2,6,0,13
5592,eec4664c-a618-4cfb-b119-58586f274530,DungeonRooms,4,9,1,0,3,7,1,17
5593,5e585024-806d-44d1-becd-6009aec87d04,DungeonRooms,5,10,0,0,5,7,0,17
5594,2327bb9b-5f6e-4749-993f-8d106f4bfb83,DungeonRooms,3,10,1,0,2,5,1,13
5595,6baa5c63-18c0-424d-92c2-9ebd2215306b,DungeonRooms,4,11,0,0,3,6,0,13
5596,4fe040bf-aa0b-47db-93d5-f6d8337b2c55,DungeonRooms,4,9,1,0,1,5,1,13
5597,1cf610b7-d678-479e-952a-3ebaf69d3619,DungeonRooms,4,9,1,0,4,4,1,13
5598,2da03626-5d9d-4e8c-ac8b-78556deb203e,DungeonRooms,3,8,2,0,1,4,2,13
5599,53feb924-2736-4c9a-a13c-37896cf00c41,DungeonRooms,5,10,0,0,2,6,0,13
5600,7eb35556-7211-4828-bff2-d87f9b79637c,DungeonRooms,3,8,2,0,1,4,2,13
5601,3ec8fc2d-3f3f-4017-b9f5-b32ca719d159,DungeonRooms,4,11,0,0,3,6,0,13
5602,ea4b59dc-8ea5-45d8-9bec-09d0e64fb281,DungeonRooms,5,10,0,0,2,6,0,13
5603,e6f67197-3716-45fd-93c7-49db35637088,DungeonRooms,3,10,1,0,2,5,1,13
5604,ac7c087c-1a61-446b-99af-525568b9024f,DungeonRooms,5,10,0,0,2,6,0,13
5605,5b10c23b-c05d-4982-a7ee-1c210a809bb2,DungeonRooms,5,10,0,0,5,7,0,17
5606,e215d6bf-8901-4ea1-a806-05979c21c1d2,DungeonRooms,3,10,1,0,2,5,1,13
5607,be344e8d-456a-40ce-9713-cc71dc383f0d,DungeonRooms,4,9,1,0,4,7,1,17
5608,1a5d96aa-f5ac-418a-b3a7-611d281cfe54,DungeonRooms,3,10,1,0,2,5,1,13
5609,a2c7fdb5-c419-4cf3-a6eb-18eec679836d,DungeonRooms,4,9,1,0,2,5,1,13
5610,dfeacb74-c8e9-4e80-a7cd-107ea50f870b,DungeonRooms,4,11,0,0,3,6,0,13
5611,97708131-7e5e-4410-812c-66ee77174a80,DungeonRooms,5,10,0,0,5,7,0,17
5612,067cb56b-0aab-45f0-af2a-455362525cbc,DungeonRooms,3,10,1,0,2,5,1,13
5613,4d8a414d-4b22-4080-9644-0dd49e6ebdc9,DungeonRooms,3,10,1,0,3,5,1,13
5614,bad3c462-2db3-4be2-b557-adf7da4100e3,DungeonRooms,5,10,0,0,2,6,0,13
5615,0a784b1c-7602-4e96-a738-b6bb63493042,DungeonRooms,5,10,0,0,2,6,0,13
5616,0e766300-9059-441b-aa69-9e1839f57493,DungeonRooms,3,10,1,0,2,5,1,13
5617,a2bb8789-47d0-4839-87e7-1840cac84269,DungeonRooms,4,11,0,0,4,5,0,13
